Name,Group,Measured,Modelled,Res,Wt,WtMeas,WtMod,WtRes,SD,NatWt,
ten42,tensio,-0.9552239,-0.9439770,-1.1246881E-02,1.000000,-0.9552239,-0.9439770,-1.1246881E-02,104.2572,9.5916624E-03,
ten43,tensio,-0.9632606,-0.9439770,-1.9283620E-02,1.000000,-0.9632606,-0.9439770,-1.9283620E-02,104.2572,9.5916624E-03,
ten44,tensio,-0.9712974,-0.9439770,-2.7320359E-02,1.000000,-0.9712974,-0.9439770,-2.7320359E-02,104.2572,9.5916624E-03,
ten45,tensio,-0.9799082,-0.9801580,2.4984845E-04,1.000000,-0.9799082,-0.9801580,2.4984845E-04,104.2572,9.5916624E-03,
ten46,tensio,-0.9862227,-0.9801580,-6.0647325E-03,1.000000,-0.9862227,-0.9801580,-6.0647325E-03,104.2572,9.5916624E-03,
ten47,tensio,-0.9936854,-0.9801580,-1.3527419E-02,1.000000,-0.9936854,-0.9801580,-1.3527419E-02,104.2572,9.5916624E-03,
ten48,tensio,-1.000574,-0.9801580,-2.0416053E-02,1.000000,-1.000574,-0.9801580,-2.0416053E-02,104.2572,9.5916624E-03,
ten49,tensio,-1.006889,-0.9801580,-2.6730634E-02,1.000000,-1.006889,-0.9801580,-2.6730634E-02,104.2572,9.5916624E-03,
ten50,tensio,-1.013203,-0.9801580,-3.3045215E-02,1.000000,-1.013203,-0.9801580,-3.3045215E-02,104.2572,9.5916624E-03,
ten51,tensio,-1.020092,-1.020815,7.2315155E-04,1.000000,-1.020092,-1.020815,7.2315155E-04,104.2572,9.5916624E-03,
ten52,tensio,-1.025832,-1.020815,-5.0173766E-03,1.000000,-1.025832,-1.020815,-5.0173766E-03,104.2572,9.5916624E-03,
ten53,tensio,-1.030999,-1.020815,-1.0183852E-02,1.000000,-1.030999,-1.020815,-1.0183852E-02,104.2572,9.5916624E-03,
ten54,tensio,-1.035591,-1.020815,-1.4776274E-02,1.000000,-1.035591,-1.020815,-1.4776274E-02,104.2572,9.5916624E-03,
ten55,tensio,-1.039610,-1.020815,-1.8794644E-02,1.000000,-1.039610,-1.020815,-1.8794644E-02,104.2572,9.5916624E-03,
ten56,tensio,-1.044202,-1.020815,-2.3387067E-02,1.000000,-1.044202,-1.020815,-2.3387067E-02,104.2572,9.5916624E-03,
ten57,tensio,-1.049943,-1.020815,-2.9127595E-02,1.000000,-1.049943,-1.020815,-2.9127595E-02,104.2572,9.5916624E-03,
ten58,tensio,-1.052813,-1.067017,1.4204141E-02,1.000000,-1.052813,-1.067017,1.4204141E-02,104.2572,9.5916624E-03,
ten59,tensio,-1.056257,-1.067017,1.0759824E-02,1.000000,-1.056257,-1.067017,1.0759824E-02,104.2572,9.5916624E-03,
ten60,tensio,-1.060850,-1.067017,6.1674018E-03,1.000000,-1.060850,-1.067017,6.1674018E-03,104.2572,9.5916624E-03,
ten61,tensio,-1.063720,-1.067017,3.2971378E-03,1.000000,-1.063720,-1.067017,3.2971378E-03,104.2572,9.5916624E-03,
ten62,tensio,-1.068312,-1.067017,-1.2952847E-03,1.000000,-1.068312,-1.067017,-1.2952847E-03,104.2572,9.5916624E-03,
ten63,tensio,-1.072331,-1.067017,-5.3136544E-03,1.000000,-1.072331,-1.067017,-5.3136544E-03,104.2572,9.5916624E-03,
ten64,tensio,-1.075775,-1.067017,-8.7579713E-03,1.000000,-1.075775,-1.067017,-8.7579713E-03,104.2572,9.5916624E-03,
ten65,tensio,-1.078071,-1.067017,-1.1054183E-02,1.000000,-1.078071,-1.067017,-1.1054183E-02,104.2572,9.5916624E-03,
ten66,tensio,-1.082090,-1.067017,-1.5072552E-02,1.000000,-1.082090,-1.067017,-1.5072552E-02,104.2572,9.5916624E-03,
ten67,tensio,-1.085534,-1.067017,-1.8516869E-02,1.000000,-1.085534,-1.067017,-1.8516869E-02,104.2572,9.5916624E-03,
ten68,tensio,-1.088404,-1.120230,3.1825867E-02,1.000000,-1.088404,-1.120230,3.1825867E-02,104.2572,9.5916624E-03,
ten69,tensio,-1.091274,-1.120230,2.8955603E-02,1.000000,-1.091274,-1.120230,2.8955603E-02,104.2572,9.5916624E-03,
ten70,tensio,-1.092423,-1.120230,2.7807497E-02,1.000000,-1.092423,-1.120230,2.7807497E-02,104.2572,9.5916624E-03,
ten71,tensio,-1.097015,-1.120230,2.3215075E-02,1.000000,-1.097015,-1.120230,2.3215075E-02,104.2572,9.5916624E-03,
ten72,tensio,-1.100459,-1.120230,1.9770758E-02,1.000000,-1.100459,-1.120230,1.9770758E-02,104.2572,9.5916624E-03,
ten73,tensio,-1.102181,-1.120230,1.8048599E-02,1.000000,-1.102181,-1.120230,1.8048599E-02,104.2572,9.5916624E-03,
ten74,tensio,-1.105052,-1.120230,1.5178335E-02,1.000000,-1.105052,-1.120230,1.5178335E-02,104.2572,9.5916624E-03,
ten75,tensio,-1.107348,-1.120230,1.2882124E-02,1.000000,-1.107348,-1.120230,1.2882124E-02,104.2572,9.5916624E-03,
ten76,tensio,-1.109644,-1.120230,1.0585913E-02,1.000000,-1.109644,-1.120230,1.0585913E-02,104.2572,9.5916624E-03,
ten77,tensio,-1.113088,-1.120230,7.1415959E-03,1.000000,-1.113088,-1.120230,7.1415959E-03,104.2572,9.5916624E-03,
ten78,tensio,-1.114237,-1.120230,5.9934902E-03,1.000000,-1.114237,-1.120230,5.9934902E-03,104.2572,9.5916624E-03,
ten79,tensio,-1.117107,-1.120230,3.1232262E-03,1.000000,-1.117107,-1.120230,3.1232262E-03,104.2572,9.5916624E-03,
ten80,tensio,-1.120551,-1.120230,-3.2109070E-04,1.000000,-1.120551,-1.120230,-3.2109070E-04,104.2572,9.5916624E-03,
ten81,tensio,-1.122847,-1.120230,-2.6173019E-03,1.000000,-1.122847,-1.120230,-2.6173019E-03,104.2572,9.5916624E-03,
ten82,tensio,-1.125144,-1.120230,-4.9135132E-03,1.000000,-1.125144,-1.120230,-4.9135132E-03,104.2572,9.5916624E-03,
ten83,tensio,-1.128014,-1.120230,-7.7837773E-03,1.000000,-1.128014,-1.120230,-7.7837773E-03,104.2572,9.5916624E-03,
ten84,tensio,-1.130310,-1.182533,5.2223011E-02,1.000000,-1.130310,-1.182533,5.2223011E-02,104.2572,9.5916624E-03,
ten85,tensio,-1.131458,-1.182533,5.1074906E-02,1.000000,-1.131458,-1.182533,5.1074906E-02,104.2572,9.5916624E-03,
ten86,tensio,-1.135476,-1.182533,4.7056536E-02,1.000000,-1.135476,-1.182533,4.7056536E-02,104.2572,9.5916624E-03,
ten87,tensio,-1.137199,-1.182533,4.5334378E-02,1.000000,-1.137199,-1.182533,4.5334378E-02,104.2572,9.5916624E-03,
ten88,tensio,-1.137773,-1.182533,4.4760325E-02,1.000000,-1.137773,-1.182533,4.4760325E-02,104.2572,9.5916624E-03,
ten89,tensio,-1.139495,-1.182533,4.3038166E-02,1.000000,-1.139495,-1.182533,4.3038166E-02,104.2572,9.5916624E-03,
ten90,tensio,-1.142939,-1.182533,3.9593850E-02,1.000000,-1.142939,-1.182533,3.9593850E-02,104.2572,9.5916624E-03,
ten91,tensio,-1.144661,-1.182533,3.7871691E-02,1.000000,-1.144661,-1.182533,3.7871691E-02,104.2572,9.5916624E-03,
ten92,tensio,-1.146958,-1.182533,3.5575480E-02,1.000000,-1.146958,-1.182533,3.5575480E-02,104.2572,9.5916624E-03,
ten93,tensio,-1.148106,-1.182533,3.4427374E-02,1.000000,-1.148106,-1.182533,3.4427374E-02,104.2572,9.5916624E-03,
ten94,tensio,-1.150402,-1.182533,3.2131163E-02,1.000000,-1.150402,-1.182533,3.2131163E-02,104.2572,9.5916624E-03,
ten95,tensio,-1.157290,-1.182533,2.5242529E-02,1.000000,-1.157290,-1.182533,2.5242529E-02,104.2572,9.5916624E-03,
ten96,tensio,-1.153846,-1.182533,2.8686846E-02,1.000000,-1.153846,-1.182533,2.8686846E-02,104.2572,9.5916624E-03,
msbc25,surf,0.1000000,0.000000,0.1000000,10000.00,1000.000,0.000000,1000.000,1.0425721E-02,95.91662,
