Name,Group,Measured,Modelled,Res,Wt,WtMeas,WtMod,WtRes,SD,NatWt,
ten25,tensio,-0.7123995,-0.9131960,0.2007965,1.000000,-0.7123995,-0.9131960,0.2007965,10.36981,9.6433762E-02,
ten26,tensio,-0.7152698,-0.9149610,0.1996912,1.000000,-0.7152698,-0.9149610,0.1996912,10.36981,9.6433762E-02,
ten27,tensio,-0.7169920,-0.9149610,0.1979690,1.000000,-0.7169920,-0.9149610,0.1979690,10.36981,9.6433762E-02,
ten28,tensio,-0.7307692,-0.9167360,0.1859668,1.000000,-0.7307692,-0.9167360,0.1859668,10.36981,9.6433762E-02,
ten29,tensio,-0.7669346,-0.9185220,0.1515874,1.000000,-0.7669346,-0.9185220,0.1515874,10.36981,9.6433762E-02,
ten30,tensio,-0.7887486,-0.9185220,0.1297734,1.000000,-0.7887486,-0.9185220,0.1297734,10.36981,9.6433762E-02,
ten31,tensio,-0.8088404,-0.9203180,0.1114776,1.000000,-0.8088404,-0.9203180,0.1114776,10.36981,9.6433762E-02,
ten32,tensio,-0.8283582,-0.9203180,9.1959791E-02,1.000000,-0.8283582,-0.9203180,9.1959791E-02,10.36981,9.6433762E-02,
ten33,tensio,-0.8467279,-0.9221250,7.5397101E-02,1.000000,-0.8467279,-0.9221250,7.5397101E-02,10.36981,9.6433762E-02,
ten34,tensio,-0.8639495,-0.9239420,5.9992517E-02,1.000000,-0.8639495,-0.9239420,5.9992517E-02,10.36981,9.6433762E-02,
ten35,tensio,-0.8828932,-0.9239420,4.1048774E-02,1.000000,-0.8828932,-0.9239420,4.1048774E-02,10.36981,9.6433762E-02,
ten36,tensio,-0.8960964,-0.9257710,2.9674559E-02,1.000000,-0.8960964,-0.9257710,2.9674559E-02,10.36981,9.6433762E-02,
ten37,tensio,-0.9064294,-0.9276100,2.1180608E-02,1.000000,-0.9064294,-0.9276100,2.1180608E-02,10.36981,9.6433762E-02,
ten38,tensio,-0.9173364,-0.9276100,1.0273605E-02,1.000000,-0.9173364,-0.9276100,1.0273605E-02,10.36981,9.6433762E-02,
ten39,tensio,-0.9282434,-0.9294610,1.2176016E-03,1.000000,-0.9282434,-0.9294610,1.2176016E-03,10.36981,9.6433762E-02,
ten40,tensio,-0.9380023,-0.9294610,-8.5412962E-03,1.000000,-0.9380023,-0.9294610,-8.5412962E-03,10.36981,9.6433762E-02,
ten41,tensio,-0.9477612,-0.9313240,-1.6437194E-02,1.000000,-0.9477612,-0.9313240,-1.6437194E-02,10.36981,9.6433762E-02,
ten42,tensio,-0.9552239,-0.9331970,-2.2026881E-02,1.000000,-0.9552239,-0.9331970,-2.2026881E-02,10.36981,9.6433762E-02,
ten43,tensio,-0.9632606,-0.9388890,-2.4371620E-02,1.000000,-0.9632606,-0.9388890,-2.4371620E-02,10.36981,9.6433762E-02,
ten44,tensio,-0.9712974,-0.9466470,-2.4650359E-02,1.000000,-0.9712974,-0.9466470,-2.4650359E-02,10.36981,9.6433762E-02,
ten45,tensio,-0.9799082,-0.9546070,-2.5301152E-02,1.000000,-0.9799082,-0.9546070,-2.5301152E-02,10.36981,9.6433762E-02,
ten46,tensio,-0.9862227,-0.9607160,-2.5506732E-02,1.000000,-0.9862227,-0.9607160,-2.5506732E-02,10.36981,9.6433762E-02,
ten47,tensio,-0.9936854,-0.9669500,-2.6735419E-02,1.000000,-0.9936854,-0.9669500,-2.6735419E-02,10.36981,9.6433762E-02,
ten48,tensio,-1.000574,-0.9733130,-2.7261053E-02,1.000000,-1.000574,-0.9733130,-2.7261053E-02,10.36981,9.6433762E-02,
ten49,tensio,-1.006889,-0.9798110,-2.7077634E-02,1.000000,-1.006889,-0.9798110,-2.7077634E-02,10.36981,9.6433762E-02,
ten50,tensio,-1.013203,-0.9864480,-2.6755215E-02,1.000000,-1.013203,-0.9864480,-2.6755215E-02,10.36981,9.6433762E-02,
ten51,tensio,-1.020092,-0.9909540,-2.9137848E-02,1.000000,-1.020092,-0.9909540,-2.9137848E-02,10.36981,9.6433762E-02,
ten52,tensio,-1.025832,-0.9978380,-2.7994377E-02,1.000000,-1.025832,-0.9978380,-2.7994377E-02,10.36981,9.6433762E-02,
ten53,tensio,-1.030999,-1.002514,-2.8484852E-02,1.000000,-1.030999,-1.002514,-2.8484852E-02,10.36981,9.6433762E-02,
ten54,tensio,-1.035591,-1.007262,-2.8329274E-02,1.000000,-1.035591,-1.007262,-2.8329274E-02,10.36981,9.6433762E-02,
ten55,tensio,-1.039610,-1.012083,-2.7526644E-02,1.000000,-1.039610,-1.012083,-2.7526644E-02,10.36981,9.6433762E-02,
ten56,tensio,-1.044202,-1.016980,-2.7222067E-02,1.000000,-1.044202,-1.016980,-2.7222067E-02,10.36981,9.6433762E-02,
ten57,tensio,-1.049943,-1.021955,-2.7987595E-02,1.000000,-1.049943,-1.021955,-2.7987595E-02,10.36981,9.6433762E-02,
ten58,tensio,-1.052813,-1.027010,-2.5802859E-02,1.000000,-1.052813,-1.027010,-2.5802859E-02,10.36981,9.6433762E-02,
ten59,tensio,-1.056257,-1.032149,-2.4108176E-02,1.000000,-1.056257,-1.032149,-2.4108176E-02,10.36981,9.6433762E-02,
ten60,tensio,-1.060850,-1.034750,-2.6099598E-02,1.000000,-1.060850,-1.034750,-2.6099598E-02,10.36981,9.6433762E-02,
ten61,tensio,-1.063720,-1.040017,-2.3702862E-02,1.000000,-1.063720,-1.040017,-2.3702862E-02,10.36981,9.6433762E-02,
ten62,tensio,-1.068312,-1.042684,-2.5628285E-02,1.000000,-1.068312,-1.042684,-2.5628285E-02,10.36981,9.6433762E-02,
ten63,tensio,-1.072331,-1.048087,-2.4243654E-02,1.000000,-1.072331,-1.048087,-2.4243654E-02,10.36981,9.6433762E-02,
ten64,tensio,-1.075775,-1.050823,-2.4951971E-02,1.000000,-1.075775,-1.050823,-2.4951971E-02,10.36981,9.6433762E-02,
ten65,tensio,-1.078071,-1.056368,-2.1703183E-02,1.000000,-1.078071,-1.056368,-2.1703183E-02,10.36981,9.6433762E-02,
ten66,tensio,-1.082090,-1.059177,-2.2912552E-02,1.000000,-1.082090,-1.059177,-2.2912552E-02,10.36981,9.6433762E-02,
ten67,tensio,-1.085534,-1.062012,-2.3521869E-02,1.000000,-1.085534,-1.062012,-2.3521869E-02,10.36981,9.6433762E-02,
ten68,tensio,-1.088404,-1.067757,-2.0647133E-02,1.000000,-1.088404,-1.067757,-2.0647133E-02,10.36981,9.6433762E-02,
ten69,tensio,-1.091274,-1.070669,-2.0605397E-02,1.000000,-1.091274,-1.070669,-2.0605397E-02,10.36981,9.6433762E-02,
ten70,tensio,-1.092423,-1.073607,-1.8815503E-02,1.000000,-1.092423,-1.073607,-1.8815503E-02,10.36981,9.6433762E-02,
ten71,tensio,-1.097015,-1.076573,-2.0441925E-02,1.000000,-1.097015,-1.076573,-2.0441925E-02,10.36981,9.6433762E-02,
ten72,tensio,-1.100459,-1.079567,-2.0892242E-02,1.000000,-1.100459,-1.079567,-2.0892242E-02,10.36981,9.6433762E-02,
ten73,tensio,-1.102181,-1.082588,-1.9593401E-02,1.000000,-1.102181,-1.082588,-1.9593401E-02,10.36981,9.6433762E-02,
ten74,tensio,-1.105052,-1.085639,-1.9412665E-02,1.000000,-1.105052,-1.085639,-1.9412665E-02,10.36981,9.6433762E-02,
ten75,tensio,-1.107348,-1.088718,-1.8629876E-02,1.000000,-1.107348,-1.088718,-1.8629876E-02,10.36981,9.6433762E-02,
ten76,tensio,-1.109644,-1.091828,-1.7816087E-02,1.000000,-1.109644,-1.091828,-1.7816087E-02,10.36981,9.6433762E-02,
ten77,tensio,-1.113088,-1.094967,-1.8121404E-02,1.000000,-1.113088,-1.094967,-1.8121404E-02,10.36981,9.6433762E-02,
ten78,tensio,-1.114237,-1.098137,-1.6099510E-02,1.000000,-1.114237,-1.098137,-1.6099510E-02,10.36981,9.6433762E-02,
ten79,tensio,-1.117107,-1.101339,-1.5767774E-02,1.000000,-1.117107,-1.101339,-1.5767774E-02,10.36981,9.6433762E-02,
ten80,tensio,-1.120551,-1.104572,-1.5979091E-02,1.000000,-1.120551,-1.104572,-1.5979091E-02,10.36981,9.6433762E-02,
ten81,tensio,-1.122847,-1.107838,-1.5009302E-02,1.000000,-1.122847,-1.107838,-1.5009302E-02,10.36981,9.6433762E-02,
ten82,tensio,-1.125144,-1.111137,-1.4006513E-02,1.000000,-1.125144,-1.111137,-1.4006513E-02,10.36981,9.6433762E-02,
ten83,tensio,-1.128014,-1.114470,-1.3543777E-02,1.000000,-1.128014,-1.114470,-1.3543777E-02,10.36981,9.6433762E-02,
ten84,tensio,-1.130310,-1.117837,-1.2472989E-02,1.000000,-1.130310,-1.117837,-1.2472989E-02,10.36981,9.6433762E-02,
ten85,tensio,-1.131458,-1.117837,-1.3621094E-02,1.000000,-1.131458,-1.117837,-1.3621094E-02,10.36981,9.6433762E-02,
ten86,tensio,-1.135476,-1.121239,-1.4237464E-02,1.000000,-1.135476,-1.121239,-1.4237464E-02,10.36981,9.6433762E-02,
ten87,tensio,-1.137199,-1.124677,-1.2521622E-02,1.000000,-1.137199,-1.124677,-1.2521622E-02,10.36981,9.6433762E-02,
ten88,tensio,-1.137773,-1.128151,-9.6216751E-03,1.000000,-1.137773,-1.128151,-9.6216751E-03,10.36981,9.6433762E-02,
ten89,tensio,-1.139495,-1.128151,-1.1343834E-02,1.000000,-1.139495,-1.128151,-1.1343834E-02,10.36981,9.6433762E-02,
ten90,tensio,-1.142939,-1.131662,-1.1277150E-02,1.000000,-1.142939,-1.131662,-1.1277150E-02,10.36981,9.6433762E-02,
ten91,tensio,-1.144661,-1.135211,-9.4503088E-03,1.000000,-1.144661,-1.135211,-9.4503088E-03,10.36981,9.6433762E-02,
ten92,tensio,-1.146958,-1.138799,-8.1585201E-03,1.000000,-1.146958,-1.138799,-8.1585201E-03,10.36981,9.6433762E-02,
ten93,tensio,-1.148106,-1.138799,-9.3066257E-03,1.000000,-1.148106,-1.138799,-9.3066257E-03,10.36981,9.6433762E-02,
ten94,tensio,-1.150402,-1.142426,-7.9758370E-03,1.000000,-1.150402,-1.142426,-7.9758370E-03,10.36981,9.6433762E-02,
ten95,tensio,-1.157290,-1.146093,-1.1197471E-02,1.000000,-1.157290,-1.146093,-1.1197471E-02,10.36981,9.6433762E-02,
ten96,tensio,-1.153846,-1.146093,-7.7531538E-03,1.000000,-1.153846,-1.146093,-7.7531538E-03,10.36981,9.6433762E-02,
msbc25,surf,0.1000000,0.000000,0.1000000,1000.000,100.0000,0.000000,100.0000,1.0369812E-02,96.43376,
