Name,Group,Measured,Modelled,Res,Wt,WtMeas,WtMod,WtRes,SD,NatWt,
ten36,tensio,-0.8226177,-0.8616720,3.9054319E-02,1.000000,-0.8226177,-0.8616720,3.9054319E-02,0.2117752,4.721989,
ten37,tensio,-0.8283582,-0.8785090,5.0150791E-02,1.000000,-0.8283582,-0.8785090,5.0150791E-02,0.2117752,4.721989,
ten38,tensio,-0.8300804,-0.8785090,4.8428633E-02,1.000000,-0.8300804,-0.8785090,4.8428633E-02,0.2117752,4.721989,
ten39,tensio,-0.8404133,-0.8785090,3.8095682E-02,1.000000,-0.8404133,-0.8785090,3.8095682E-02,0.2117752,4.721989,
ten40,tensio,-0.8427095,-0.8785090,3.5799471E-02,1.000000,-0.8427095,-0.8785090,3.5799471E-02,0.2117752,4.721989,
ten41,tensio,-0.8478760,-0.8970300,4.9153995E-02,1.000000,-0.8478760,-0.8970300,4.9153995E-02,0.2117752,4.721989,
ten42,tensio,-0.8536165,-0.8970300,4.3413467E-02,1.000000,-0.8536165,-0.8970300,4.3413467E-02,0.2117752,4.721989,
ten43,tensio,-0.8559127,-0.8970300,4.1117256E-02,1.000000,-0.8559127,-0.8970300,4.1117256E-02,0.2117752,4.721989,
ten44,tensio,-0.8610792,-0.8970300,3.5950781E-02,1.000000,-0.8610792,-0.8970300,3.5950781E-02,0.2117752,4.721989,
ten45,tensio,-0.8633754,-0.9175980,5.4222569E-02,1.000000,-0.8633754,-0.9175980,5.4222569E-02,0.2117752,4.721989,
ten46,tensio,-0.8691160,-0.9175980,4.8482041E-02,1.000000,-0.8691160,-0.9175980,4.8482041E-02,0.2117752,4.721989,
ten47,tensio,-0.8760046,-0.9175980,4.1593408E-02,1.000000,-0.8760046,-0.9175980,4.1593408E-02,0.2117752,4.721989,
ten48,tensio,-0.8524684,-0.9175980,6.5129573E-02,1.000000,-0.8524684,-0.9175980,6.5129573E-02,0.2117752,4.721989,
ten49,tensio,-0.8059701,-0.9175980,0.1116279,1.000000,-0.8059701,-0.9175980,0.1116279,0.2117752,4.721989,
ten50,tensio,-0.8134328,-0.9407010,0.1272682,1.000000,-0.8134328,-0.9407010,0.1272682,0.2117752,4.721989,
ten51,tensio,-0.8272101,-0.9407010,0.1134909,1.000000,-0.8272101,-0.9407010,0.1134909,0.2117752,4.721989,
ten52,tensio,-0.8140069,-0.9407010,0.1266941,1.000000,-0.8140069,-0.9407010,0.1266941,0.2117752,4.721989,
ten53,tensio,-0.8099885,-0.9407010,0.1307125,1.000000,-0.8099885,-0.9407010,0.1307125,0.2117752,4.721989,
ten54,tensio,-0.8168772,-0.9407010,0.1238238,1.000000,-0.8168772,-0.9407010,0.1238238,0.2117752,4.721989,
ten55,tensio,-0.8277842,-0.9407010,0.1129168,1.000000,-0.8277842,-0.9407010,0.1129168,0.2117752,4.721989,
ten56,tensio,-0.8381171,-0.9407010,0.1025839,1.000000,-0.8381171,-0.9407010,0.1025839,0.2117752,4.721989,
ten57,tensio,-0.8409874,-0.9670150,0.1260276,1.000000,-0.8409874,-0.9670150,0.1260276,0.2117752,4.721989,
ten58,tensio,-0.8484501,-0.9670150,0.1185649,1.000000,-0.8484501,-0.9670150,0.1185649,0.2117752,4.721989,
ten59,tensio,-0.8536165,-0.9670150,0.1133985,1.000000,-0.8536165,-0.9670150,0.1133985,0.2117752,4.721989,
ten60,tensio,-0.8650976,-0.9670150,0.1019174,1.000000,-0.8650976,-0.9670150,0.1019174,0.2117752,4.721989,
ten61,tensio,-0.8587830,-0.9670150,0.1082320,1.000000,-0.8587830,-0.9670150,0.1082320,0.2117752,4.721989,
ten62,tensio,-0.8473020,-0.9670150,0.1197130,1.000000,-0.8473020,-0.9670150,0.1197130,0.2117752,4.721989,
ten63,tensio,-0.8639495,-0.9670150,0.1030655,1.000000,-0.8639495,-0.9670150,0.1030655,0.2117752,4.721989,
ten64,tensio,-0.8742824,-0.9670150,9.2732566E-02,1.000000,-0.8742824,-0.9670150,9.2732566E-02,0.2117752,4.721989,
ten65,tensio,-0.8851894,-0.9670150,8.1825563E-02,1.000000,-0.8851894,-0.9670150,8.1825563E-02,0.2117752,4.721989,
ten66,tensio,-0.8955224,-0.9670150,7.1492612E-02,1.000000,-0.8955224,-0.9670150,7.1492612E-02,0.2117752,4.721989,
ten67,tensio,-0.9075775,-0.9670150,5.9437503E-02,1.000000,-0.9075775,-0.9670150,5.9437503E-02,0.2117752,4.721989,
ten68,tensio,-0.9167623,-0.9975120,8.0749658E-02,1.000000,-0.9167623,-0.9975120,8.0749658E-02,0.2117752,4.721989,
ten69,tensio,-0.9316877,-0.9975120,6.5824285E-02,1.000000,-0.9316877,-0.9975120,6.5824285E-02,0.2117752,4.721989,
ten70,tensio,-0.9374282,-0.9975120,6.0083757E-02,1.000000,-0.9374282,-0.9975120,6.0083757E-02,0.2117752,4.721989,
ten71,tensio,-0.9408726,-0.9975120,5.6639440E-02,1.000000,-0.9408726,-0.9975120,5.6639440E-02,0.2117752,4.721989,
ten72,tensio,-0.9466131,-0.9975120,5.0898912E-02,1.000000,-0.9466131,-0.9975120,5.0898912E-02,0.2117752,4.721989,
ten73,tensio,-0.9316877,-0.9975120,6.5824285E-02,1.000000,-0.9316877,-0.9975120,6.5824285E-02,0.2117752,4.721989,
ten74,tensio,-0.9196326,-0.9975120,7.7879394E-02,1.000000,-0.9196326,-0.9975120,7.7879394E-02,0.2117752,4.721989,
ten75,tensio,-0.9276693,-0.9975120,6.9842654E-02,1.000000,-0.9276693,-0.9975120,6.9842654E-02,0.2117752,4.721989,
ten76,tensio,-0.9196326,-0.9975120,7.7879394E-02,1.000000,-0.9196326,-0.9975120,7.7879394E-02,0.2117752,4.721989,
ten77,tensio,-0.8777268,-0.9975120,0.1197852,1.000000,-0.8777268,-0.9975120,0.1197852,0.2117752,4.721989,
ten78,tensio,-0.9035591,-0.9975120,9.3952873E-02,1.000000,-0.9035591,-0.9975120,9.3952873E-02,0.2117752,4.721989,
ten79,tensio,-0.9270953,-0.9975120,7.0416707E-02,1.000000,-0.9270953,-0.9975120,7.0416707E-02,0.2117752,4.721989,
ten80,tensio,-0.9494834,-0.9975120,4.8028648E-02,1.000000,-0.9494834,-0.9975120,4.8028648E-02,0.2117752,4.721989,
ten81,tensio,-0.9678530,-0.9975120,2.9658958E-02,1.000000,-0.9678530,-0.9975120,2.9658958E-02,0.2117752,4.721989,
ten82,tensio,-0.9879449,-0.9975120,9.5671091E-03,1.000000,-0.9879449,-0.9975120,9.5671091E-03,0.2117752,4.721989,
ten83,tensio,-0.9994259,-0.9975120,-1.9139472E-03,1.000000,-0.9994259,-0.9975120,-1.9139472E-03,0.2117752,4.721989,
ten84,tensio,-1.005741,-1.033656,2.7915472E-02,1.000000,-1.005741,-1.033656,2.7915472E-02,0.2117752,4.721989,
ten85,tensio,-1.010333,-1.033656,2.3323049E-02,1.000000,-1.010333,-1.033656,2.3323049E-02,0.2117752,4.721989,
ten86,tensio,-1.014351,-1.033656,1.9304680E-02,1.000000,-1.014351,-1.033656,1.9304680E-02,0.2117752,4.721989,
ten87,tensio,-1.013777,-1.033656,1.9878732E-02,1.000000,-1.013777,-1.033656,1.9878732E-02,0.2117752,4.721989,
ten88,tensio,-1.014351,-1.033656,1.9304680E-02,1.000000,-1.014351,-1.033656,1.9304680E-02,0.2117752,4.721989,
ten89,tensio,-1.013777,-1.033656,1.9878732E-02,1.000000,-1.013777,-1.033656,1.9878732E-02,0.2117752,4.721989,
ten90,tensio,-1.014351,-1.033656,1.9304680E-02,1.000000,-1.014351,-1.033656,1.9304680E-02,0.2117752,4.721989,
ten91,tensio,-1.014351,-1.033656,1.9304680E-02,1.000000,-1.014351,-1.033656,1.9304680E-02,0.2117752,4.721989,
ten92,tensio,-1.016648,-1.033656,1.7008468E-02,1.000000,-1.016648,-1.033656,1.7008468E-02,0.2117752,4.721989,
ten93,tensio,-1.015499,-1.033656,1.8156574E-02,1.000000,-1.015499,-1.033656,1.8156574E-02,0.2117752,4.721989,
ten94,tensio,-1.006315,-1.033656,2.7341419E-02,1.000000,-1.006315,-1.033656,2.7341419E-02,0.2117752,4.721989,
ten95,tensio,-0.9994259,-1.033656,3.4230053E-02,1.000000,-0.9994259,-1.033656,3.4230053E-02,0.2117752,4.721989,
ten96,tensio,-1.002870,-1.033656,3.0785736E-02,1.000000,-1.002870,-1.033656,3.0785736E-02,0.2117752,4.721989,
