Name,Group,Measured,Modelled,Res,Wt,WtMeas,WtMod,WtRes,SD,NatWt,
ten18,tensio,-0.7864524,-1.425436,0.6389836,1.000000,-0.7864524,-1.425436,0.6389836,82.95645,1.2054518E-02,
ten19,tensio,-0.9041332,-1.425436,0.5213028,1.000000,-0.9041332,-1.425436,0.5213028,82.95645,1.2054518E-02,
ten20,tensio,-1.082664,-1.445876,0.3632124,1.000000,-1.082664,-1.445876,0.3632124,82.95645,1.2054518E-02,
ten21,tensio,-1.245121,-1.445876,0.2007554,1.000000,-1.245121,-1.445876,0.2007554,82.95645,1.2054518E-02,
ten22,tensio,-1.368542,-1.467138,9.8596094E-02,1.000000,-1.368542,-1.467138,9.8596094E-02,82.95645,1.2054518E-02,
ten23,tensio,-1.466705,-1.467138,4.3306315E-04,1.000000,-1.466705,-1.467138,4.3306315E-04,82.95645,1.2054518E-02,
ten24,tensio,-1.540184,-1.489298,-5.0885697E-02,1.000000,-1.540184,-1.489298,-5.0885697E-02,82.95645,1.2054518E-02,
ten25,tensio,-1.597589,-1.512442,-8.5146978E-02,1.000000,-1.597589,-1.512442,-8.5146978E-02,82.95645,1.2054518E-02,
ten26,tensio,-1.661309,-1.512442,-0.1488668,1.000000,-1.661309,-1.512442,-0.1488668,82.95645,1.2054518E-02,
ten27,tensio,-1.706085,-1.536668,-0.1694170,1.000000,-1.706085,-1.536668,-0.1694170,82.95645,1.2054518E-02,
ten28,tensio,-1.749713,-1.562086,-0.1876270,1.000000,-1.749713,-1.562086,-0.1876270,82.95645,1.2054518E-02,
ten29,tensio,-1.792767,-1.562086,-0.2306809,1.000000,-1.792767,-1.562086,-0.2306809,82.95645,1.2054518E-02,
ten30,tensio,-1.840413,-1.588824,-0.2515893,1.000000,-1.840413,-1.588824,-0.2515893,82.95645,1.2054518E-02,
ten31,tensio,-1.874282,-1.588824,-0.2854584,1.000000,-1.874282,-1.588824,-0.2854584,82.95645,1.2054518E-02,
ten32,tensio,-1.931114,-1.617030,-0.3140837,1.000000,-1.931114,-1.617030,-0.3140837,82.95645,1.2054518E-02,
ten33,tensio,-1.958094,-1.617030,-0.3410641,1.000000,-1.958094,-1.617030,-0.3410641,82.95645,1.2054518E-02,
ten34,tensio,-1.982204,-1.617030,-0.3651744,1.000000,-1.982204,-1.617030,-0.3651744,82.95645,1.2054518E-02,
ten35,tensio,-2.002296,-1.646876,-0.3554202,1.000000,-2.002296,-1.646876,-0.3554202,82.95645,1.2054518E-02,
ten36,tensio,-2.008037,-1.646876,-0.3611607,1.000000,-2.008037,-1.646876,-0.3611607,82.95645,1.2054518E-02,
ten37,tensio,-2.008037,-1.646876,-0.3611607,1.000000,-2.008037,-1.646876,-0.3611607,82.95645,1.2054518E-02,
ten38,tensio,-2.010333,-1.678562,-0.3317710,1.000000,-2.010333,-1.678562,-0.3317710,82.95645,1.2054518E-02,
ten39,tensio,-2.012629,-1.678562,-0.3340672,1.000000,-2.012629,-1.678562,-0.3340672,82.95645,1.2054518E-02,
ten40,tensio,-2.010907,-1.678562,-0.3323450,1.000000,-2.010907,-1.678562,-0.3323450,82.95645,1.2054518E-02,
ten41,tensio,-2.005741,-1.678562,-0.3271785,1.000000,-2.005741,-1.678562,-0.3271785,82.95645,1.2054518E-02,
ten42,tensio,-2.001148,-1.712325,-0.2888231,1.000000,-2.001148,-1.712325,-0.2888231,82.95645,1.2054518E-02,
ten43,tensio,-1.997130,-1.712325,-0.2848047,1.000000,-1.997130,-1.712325,-0.2848047,82.95645,1.2054518E-02,
ten44,tensio,-1.993685,-1.712325,-0.2813604,1.000000,-1.993685,-1.712325,-0.2813604,82.95645,1.2054518E-02,
ten45,tensio,-1.991963,-1.712325,-0.2796383,1.000000,-1.991963,-1.712325,-0.2796383,82.95645,1.2054518E-02,
ten46,tensio,-1.988519,-1.712325,-0.2761939,1.000000,-1.988519,-1.712325,-0.2761939,82.95645,1.2054518E-02,
ten47,tensio,-1.986223,-1.748449,-0.2377737,1.000000,-1.986223,-1.748449,-0.2377737,82.95645,1.2054518E-02,
ten48,tensio,-1.984501,-1.748449,-0.2360516,1.000000,-1.984501,-1.748449,-0.2360516,82.95645,1.2054518E-02,
ten49,tensio,-1.983927,-1.748449,-0.2354775,1.000000,-1.983927,-1.748449,-0.2354775,82.95645,1.2054518E-02,
ten50,tensio,-1.982778,-1.748449,-0.2343294,1.000000,-1.982778,-1.748449,-0.2343294,82.95645,1.2054518E-02,
ten51,tensio,-1.978760,-1.748449,-0.2303110,1.000000,-1.978760,-1.748449,-0.2303110,82.95645,1.2054518E-02,
ten52,tensio,-1.978760,-1.787274,-0.1914860,1.000000,-1.978760,-1.787274,-0.1914860,82.95645,1.2054518E-02,
ten53,tensio,-1.978186,-1.787274,-0.1909120,1.000000,-1.978186,-1.787274,-0.1909120,82.95645,1.2054518E-02,
ten54,tensio,-1.981056,-1.787274,-0.1937823,1.000000,-1.981056,-1.787274,-0.1937823,82.95645,1.2054518E-02,
ten55,tensio,-1.981056,-1.787274,-0.1937823,1.000000,-1.981056,-1.787274,-0.1937823,82.95645,1.2054518E-02,
ten56,tensio,-1.983352,-1.787274,-0.1960785,1.000000,-1.983352,-1.787274,-0.1960785,82.95645,1.2054518E-02,
ten57,tensio,-1.985075,-1.787274,-0.1978006,1.000000,-1.985075,-1.787274,-0.1978006,82.95645,1.2054518E-02,
ten58,tensio,-1.982778,-1.787274,-0.1955044,1.000000,-1.982778,-1.787274,-0.1955044,82.95645,1.2054518E-02,
ten59,tensio,-1.981056,-1.787274,-0.1937823,1.000000,-1.981056,-1.787274,-0.1937823,82.95645,1.2054518E-02,
ten60,tensio,-1.979334,-1.829214,-0.1501201,1.000000,-1.979334,-1.829214,-0.1501201,82.95645,1.2054518E-02,
ten61,tensio,-1.976464,-1.829214,-0.1472498,1.000000,-1.976464,-1.829214,-0.1472498,82.95645,1.2054518E-02,
ten62,tensio,-1.976464,-1.829214,-0.1472498,1.000000,-1.976464,-1.829214,-0.1472498,82.95645,1.2054518E-02,
ten63,tensio,-1.974168,-1.829214,-0.1449536,1.000000,-1.974168,-1.829214,-0.1449536,82.95645,1.2054518E-02,
ten64,tensio,-1.974742,-1.829214,-0.1455277,1.000000,-1.974742,-1.829214,-0.1455277,82.95645,1.2054518E-02,
ten65,tensio,-1.976464,-1.829214,-0.1472498,1.000000,-1.976464,-1.829214,-0.1472498,82.95645,1.2054518E-02,
ten66,tensio,-1.972445,-1.829214,-0.1432315,1.000000,-1.972445,-1.829214,-0.1432315,82.95645,1.2054518E-02,
ten67,tensio,-1.968427,-1.829214,-0.1392131,1.000000,-1.968427,-1.829214,-0.1392131,82.95645,1.2054518E-02,
ten68,tensio,-1.968427,-1.829214,-0.1392131,1.000000,-1.968427,-1.829214,-0.1392131,82.95645,1.2054518E-02,
ten69,tensio,-1.971871,-1.829214,-0.1426574,1.000000,-1.971871,-1.829214,-0.1426574,82.95645,1.2054518E-02,
ten70,tensio,-1.974742,-1.874778,-9.9963676E-02,1.000000,-1.974742,-1.874778,-9.9963676E-02,82.95645,1.2054518E-02,
ten71,tensio,-1.976464,-1.874778,-0.1016858,1.000000,-1.976464,-1.874778,-0.1016858,82.95645,1.2054518E-02,
ten72,tensio,-1.976464,-1.874778,-0.1016858,1.000000,-1.976464,-1.874778,-0.1016858,82.95645,1.2054518E-02,
ten73,tensio,-1.976464,-1.874778,-0.1016858,1.000000,-1.976464,-1.874778,-0.1016858,82.95645,1.2054518E-02,
ten74,tensio,-1.975316,-1.874778,-0.1005377,1.000000,-1.975316,-1.874778,-0.1005377,82.95645,1.2054518E-02,
ten75,tensio,-1.973594,-1.874778,-9.8815571E-02,1.000000,-1.973594,-1.874778,-9.8815571E-02,82.95645,1.2054518E-02,
ten76,tensio,-1.973594,-1.874778,-9.8815571E-02,1.000000,-1.973594,-1.874778,-9.8815571E-02,82.95645,1.2054518E-02,
ten77,tensio,-1.972445,-1.874778,-9.7667465E-02,1.000000,-1.972445,-1.874778,-9.7667465E-02,82.95645,1.2054518E-02,
ten78,tensio,-1.974168,-1.874778,-9.9389623E-02,1.000000,-1.974168,-1.874778,-9.9389623E-02,82.95645,1.2054518E-02,
ten79,tensio,-1.973594,-1.874778,-9.8815571E-02,1.000000,-1.973594,-1.874778,-9.8815571E-02,82.95645,1.2054518E-02,
ten80,tensio,-1.971871,-1.874778,-9.7093412E-02,1.000000,-1.971871,-1.874778,-9.7093412E-02,82.95645,1.2054518E-02,
ten81,tensio,-1.970723,-1.874778,-9.5945307E-02,1.000000,-1.970723,-1.874778,-9.5945307E-02,82.95645,1.2054518E-02,
ten82,tensio,-1.970723,-1.874778,-9.5945307E-02,1.000000,-1.970723,-1.874778,-9.5945307E-02,82.95645,1.2054518E-02,
ten83,tensio,-1.970149,-1.924606,-4.5543254E-02,1.000000,-1.970149,-1.924606,-4.5543254E-02,82.95645,1.2054518E-02,
ten84,tensio,-1.970723,-1.924606,-4.6117307E-02,1.000000,-1.970723,-1.924606,-4.6117307E-02,82.95645,1.2054518E-02,
ten85,tensio,-1.969001,-1.924606,-4.4395148E-02,1.000000,-1.969001,-1.924606,-4.4395148E-02,82.95645,1.2054518E-02,
ten86,tensio,-1.970149,-1.924606,-4.5543254E-02,1.000000,-1.970149,-1.924606,-4.5543254E-02,82.95645,1.2054518E-02,
ten87,tensio,-1.966705,-1.924606,-4.2098937E-02,1.000000,-1.966705,-1.924606,-4.2098937E-02,82.95645,1.2054518E-02,
ten88,tensio,-1.966131,-1.924606,-4.1524884E-02,1.000000,-1.966131,-1.924606,-4.1524884E-02,82.95645,1.2054518E-02,
ten89,tensio,-1.963835,-1.924606,-3.9228673E-02,1.000000,-1.963835,-1.924606,-3.9228673E-02,82.95645,1.2054518E-02,
ten90,tensio,-1.962113,-1.924606,-3.7506514E-02,1.000000,-1.962113,-1.924606,-3.7506514E-02,82.95645,1.2054518E-02,
ten91,tensio,-1.960390,-1.924606,-3.5784356E-02,1.000000,-1.960390,-1.924606,-3.5784356E-02,82.95645,1.2054518E-02,
ten92,tensio,-1.954650,-1.924606,-3.0043828E-02,1.000000,-1.954650,-1.924606,-3.0043828E-02,82.95645,1.2054518E-02,
ten93,tensio,-1.948335,-1.924606,-2.3729247E-02,1.000000,-1.948335,-1.924606,-2.3729247E-02,82.95645,1.2054518E-02,
ten94,tensio,-1.944317,-1.924606,-1.9710877E-02,1.000000,-1.944317,-1.924606,-1.9710877E-02,82.95645,1.2054518E-02,
ten95,tensio,-1.932836,-1.924606,-8.2298209E-03,1.000000,-1.932836,-1.924606,-8.2298209E-03,82.95645,1.2054518E-02,
ten96,tensio,-1.929966,-1.924606,-5.3595568E-03,1.000000,-1.929966,-1.924606,-5.3595568E-03,82.95645,1.2054518E-02,
msbc16,surf,8.0000000E-02,0.000000,8.0000000E-02,10000.00,800.0000,0.000000,800.0000,8.2956448E-03,120.5452,
