Name,Group,Measured,Modelled,Res,Wt,WtMeas,WtMod,WtRes,SD,NatWt,
ten26,tensio,-0.1142365,-0.4363760,0.3221395,1.000000,-0.1142365,-0.4363760,0.3221395,0.1647511,6.069761,
ten27,tensio,-0.1113662,-0.4363760,0.3250098,1.000000,-0.1113662,-0.4363760,0.3250098,0.1647511,6.069761,
ten28,tensio,-0.1142365,-0.4363760,0.3221395,1.000000,-0.1142365,-0.4363760,0.3221395,0.1647511,6.069761,
ten29,tensio,-0.1515499,-0.4363760,0.2848261,1.000000,-0.1515499,-0.4363760,0.2848261,0.1647511,6.069761,
ten30,tensio,-0.1865672,-0.4363760,0.2498088,1.000000,-0.1865672,-0.4363760,0.2498088,0.1647511,6.069761,
ten31,tensio,-0.2146958,-0.4363760,0.2216802,1.000000,-0.2146958,-0.4363760,0.2216802,0.1647511,6.069761,
ten32,tensio,-0.2233065,-0.4363760,0.2130695,1.000000,-0.2233065,-0.4363760,0.2130695,0.1647511,6.069761,
ten33,tensio,-0.2393800,-0.4363760,0.1969960,1.000000,-0.2393800,-0.4363760,0.1969960,0.1647511,6.069761,
ten34,tensio,-0.2548794,-0.4363760,0.1814966,1.000000,-0.2548794,-0.4363760,0.1814966,0.1647511,6.069761,
ten35,tensio,-0.2680827,-0.4363760,0.1682933,1.000000,-0.2680827,-0.4363760,0.1682933,0.1647511,6.069761,
ten36,tensio,-0.2807118,-0.4363760,0.1556642,1.000000,-0.2807118,-0.4363760,0.1556642,0.1647511,6.069761,
ten37,tensio,-0.2950631,-0.4363760,0.1413129,1.000000,-0.2950631,-0.4363760,0.1413129,0.1647511,6.069761,
ten38,tensio,-0.3105626,-0.4363760,0.1258134,1.000000,-0.3105626,-0.4363760,0.1258134,0.1647511,6.069761,
ten39,tensio,-0.3254879,-0.4363760,0.1108881,1.000000,-0.3254879,-0.4363760,0.1108881,0.1647511,6.069761,
ten40,tensio,-0.3375431,-0.4363760,9.8832946E-02,1.000000,-0.3375431,-0.4363760,9.8832946E-02,0.1647511,6.069761,
ten41,tensio,-0.3490241,-0.4363760,8.7351890E-02,1.000000,-0.3490241,-0.4363760,8.7351890E-02,0.1647511,6.069761,
ten42,tensio,-0.3570608,-0.4363760,7.9315150E-02,1.000000,-0.3570608,-0.4363760,7.9315150E-02,0.1647511,6.069761,
ten43,tensio,-0.3679679,-0.4363760,6.8408147E-02,1.000000,-0.3679679,-0.4363760,6.8408147E-02,0.1647511,6.069761,
ten44,tensio,-0.3783008,-0.4363760,5.8075196E-02,1.000000,-0.3783008,-0.4363760,5.8075196E-02,0.1647511,6.069761,
ten45,tensio,-0.3874856,-0.4363760,4.8890351E-02,1.000000,-0.3874856,-0.4363760,4.8890351E-02,0.1647511,6.069761,
ten46,tensio,-0.3966705,-0.4363760,3.9705506E-02,1.000000,-0.3966705,-0.4363760,3.9705506E-02,0.1647511,6.069761,
ten47,tensio,-0.4052813,-0.4363760,3.1094714E-02,1.000000,-0.4052813,-0.4363760,3.1094714E-02,0.1647511,6.069761,
ten48,tensio,-0.4150402,-0.4363760,2.1335816E-02,1.000000,-0.4150402,-0.4363760,2.1335816E-02,0.1647511,6.069761,
ten49,tensio,-0.4225029,-0.4363760,1.3873130E-02,1.000000,-0.4225029,-0.4363760,1.3873130E-02,0.1647511,6.069761,
ten50,tensio,-0.4322618,-0.4363760,4.1142319E-03,1.000000,-0.4322618,-0.4363760,4.1142319E-03,0.1647511,6.069761,
ten51,tensio,-0.4397245,-0.4363760,-3.3484546E-03,1.000000,-0.4397245,-0.4363760,-3.3484546E-03,0.1647511,6.069761,
ten52,tensio,-0.4489093,-0.4363760,-1.2533300E-02,1.000000,-0.4489093,-0.4363760,-1.2533300E-02,0.1647511,6.069761,
ten53,tensio,-0.4552239,-0.4363760,-1.8847881E-02,1.000000,-0.4552239,-0.4363760,-1.8847881E-02,0.1647511,6.069761,
ten54,tensio,-0.4603904,-0.4363760,-2.4014356E-02,1.000000,-0.4603904,-0.4363760,-2.4014356E-02,0.1647511,6.069761,
ten55,tensio,-0.4661309,-0.4363760,-2.9754884E-02,1.000000,-0.4661309,-0.4363760,-2.9754884E-02,0.1647511,6.069761,
ten56,tensio,-0.4718714,-0.4363760,-3.5495412E-02,1.000000,-0.4718714,-0.4363760,-3.5495412E-02,0.1647511,6.069761,
ten57,tensio,-0.4770379,-0.4363760,-4.0661887E-02,1.000000,-0.4770379,-0.4363760,-4.0661887E-02,0.1647511,6.069761,
ten58,tensio,-0.4781860,-0.4363760,-4.1809993E-02,1.000000,-0.4781860,-0.4363760,-4.1809993E-02,0.1647511,6.069761,
ten59,tensio,-0.4833525,-0.4363760,-4.6976468E-02,1.000000,-0.4833525,-0.4363760,-4.6976468E-02,0.1647511,6.069761,
ten60,tensio,-0.4890930,-0.4363760,-5.2716997E-02,1.000000,-0.4890930,-0.4363760,-5.2716997E-02,0.1647511,6.069761,
ten61,tensio,-0.4936854,-0.4363760,-5.7309419E-02,1.000000,-0.4936854,-0.4363760,-5.7309419E-02,0.1647511,6.069761,
ten62,tensio,-0.4965557,-0.4363760,-6.0179683E-02,1.000000,-0.4965557,-0.4363760,-6.0179683E-02,0.1647511,6.069761,
ten63,tensio,-0.5017222,-0.4363760,-6.5346158E-02,1.000000,-0.5017222,-0.4363760,-6.5346158E-02,0.1647511,6.069761,
ten64,tensio,-0.5080367,-0.4363760,-7.1660739E-02,1.000000,-0.5080367,-0.4363760,-7.1660739E-02,0.1647511,6.069761,
ten65,tensio,-0.5137773,-0.4363760,-7.7401268E-02,1.000000,-0.5137773,-0.4363760,-7.7401268E-02,0.1647511,6.069761,
ten66,tensio,-0.5177956,-0.4363760,-8.1419637E-02,1.000000,-0.5177956,-0.4363760,-8.1419637E-02,0.1647511,6.069761,
ten67,tensio,-0.5309989,-0.4363760,-9.4622852E-02,1.000000,-0.5309989,-0.4363760,-9.4622852E-02,0.1647511,6.069761,
ten68,tensio,-0.5407577,-0.4363760,-0.1043817,1.000000,-0.5407577,-0.4363760,-0.1043817,0.1647511,6.069761,
ten69,tensio,-0.5419059,-0.4363760,-0.1055299,1.000000,-0.5419059,-0.4363760,-0.1055299,0.1647511,6.069761,
ten70,tensio,-0.5447761,-0.4363760,-0.1084001,1.000000,-0.5447761,-0.4363760,-0.1084001,0.1647511,6.069761,
ten71,tensio,-0.5447761,-0.4363760,-0.1084001,1.000000,-0.5447761,-0.4363760,-0.1084001,0.1647511,6.069761,
ten72,tensio,-0.5493685,-0.4363760,-0.1129925,1.000000,-0.5493685,-0.4363760,-0.1129925,0.1647511,6.069761,
ten73,tensio,-0.5516648,-0.4363760,-0.1152888,1.000000,-0.5516648,-0.4363760,-0.1152888,0.1647511,6.069761,
ten74,tensio,-0.5539610,-0.4363760,-0.1175850,1.000000,-0.5539610,-0.4363760,-0.1175850,0.1647511,6.069761,
ten75,tensio,-0.5551091,-0.4363760,-0.1187331,1.000000,-0.5551091,-0.4363760,-0.1187331,0.1647511,6.069761,
ten76,tensio,-0.5545350,-0.4363760,-0.1181590,1.000000,-0.5545350,-0.4363760,-0.1181590,0.1647511,6.069761,
ten77,tensio,-0.5539610,-0.4363760,-0.1175850,1.000000,-0.5539610,-0.4363760,-0.1175850,0.1647511,6.069761,
ten78,tensio,-0.5562572,-0.4363760,-0.1198812,1.000000,-0.5562572,-0.4363760,-0.1198812,0.1647511,6.069761,
ten79,tensio,-0.5597015,-0.4363760,-0.1233255,1.000000,-0.5597015,-0.4363760,-0.1233255,0.1647511,6.069761,
ten80,tensio,-0.5637199,-0.4363760,-0.1273439,1.000000,-0.5637199,-0.4363760,-0.1273439,0.1647511,6.069761,
ten81,tensio,-0.5683123,-0.4363760,-0.1319363,1.000000,-0.5683123,-0.4363760,-0.1319363,0.1647511,6.069761,
ten82,tensio,-0.5729047,-0.4363760,-0.1365287,1.000000,-0.5729047,-0.4363760,-0.1365287,0.1647511,6.069761,
ten83,tensio,-0.5774971,-0.4363760,-0.1411211,1.000000,-0.5774971,-0.4363760,-0.1411211,0.1647511,6.069761,
ten84,tensio,-0.5826636,-0.4363760,-0.1462876,1.000000,-0.5826636,-0.4363760,-0.1462876,0.1647511,6.069761,
ten85,tensio,-0.5866820,-0.4363760,-0.1503060,1.000000,-0.5866820,-0.4363760,-0.1503060,0.1647511,6.069761,
ten86,tensio,-0.5878301,-0.4363760,-0.1514541,1.000000,-0.5878301,-0.4363760,-0.1514541,0.1647511,6.069761,
ten87,tensio,-0.5889782,-0.4363760,-0.1526022,1.000000,-0.5889782,-0.4363760,-0.1526022,0.1647511,6.069761,
ten88,tensio,-0.5918485,-0.4363760,-0.1554725,1.000000,-0.5918485,-0.4363760,-0.1554725,0.1647511,6.069761,
ten89,tensio,-0.5935706,-0.4363760,-0.1571946,1.000000,-0.5935706,-0.4363760,-0.1571946,0.1647511,6.069761,
ten90,tensio,-0.5970149,-0.4363760,-0.1606389,1.000000,-0.5970149,-0.4363760,-0.1606389,0.1647511,6.069761,
ten91,tensio,-0.5993111,-0.4363760,-0.1629351,1.000000,-0.5993111,-0.4363760,-0.1629351,0.1647511,6.069761,
ten92,tensio,-0.6016073,-0.4363760,-0.1652313,1.000000,-0.6016073,-0.4363760,-0.1652313,0.1647511,6.069761,
ten93,tensio,-0.6033295,-0.4363760,-0.1669535,1.000000,-0.6033295,-0.4363760,-0.1669535,0.1647511,6.069761,
ten94,tensio,-0.6033295,-0.4363760,-0.1669535,1.000000,-0.6033295,-0.4363760,-0.1669535,0.1647511,6.069761,
ten95,tensio,-0.5970149,-0.4363760,-0.1606389,1.000000,-0.5970149,-0.4363760,-0.1606389,0.1647511,6.069761,
ten96,tensio,-0.5889782,-0.4363760,-0.1526022,1.000000,-0.5889782,-0.4363760,-0.1526022,0.1647511,6.069761,
