Name,Group,Measured,Modelled,Res,Wt,WtMeas,WtMod,WtRes,SD,NatWt,
ten20,tensio,-0.7393800,-1.006376,0.2669960,1.000000,-0.7393800,-1.006376,0.2669960,0.1304633,7.664992,
ten21,tensio,-0.7284730,-1.006376,0.2779030,1.000000,-0.7284730,-1.006376,0.2779030,0.1304633,7.664992,
ten22,tensio,-0.7324914,-1.006376,0.2738846,1.000000,-0.7324914,-1.006376,0.2738846,0.1304633,7.664992,
ten23,tensio,-0.7330654,-1.006376,0.2733106,1.000000,-0.7330654,-1.006376,0.2733106,0.1304633,7.664992,
ten24,tensio,-0.7347876,-1.006376,0.2715884,1.000000,-0.7347876,-1.006376,0.2715884,0.1304633,7.664992,
ten25,tensio,-0.7411022,-1.006376,0.2652738,1.000000,-0.7411022,-1.006376,0.2652738,0.1304633,7.664992,
ten26,tensio,-0.7571757,-1.006376,0.2492003,1.000000,-0.7571757,-1.006376,0.2492003,0.1304633,7.664992,
ten27,tensio,-0.7703789,-1.006376,0.2359971,1.000000,-0.7703789,-1.006376,0.2359971,0.1304633,7.664992,
ten28,tensio,-0.7824340,-1.006376,0.2239420,1.000000,-0.7824340,-1.006376,0.2239420,0.1304633,7.664992,
ten29,tensio,-0.8019518,-1.006376,0.2044242,1.000000,-0.8019518,-1.006376,0.2044242,0.1304633,7.664992,
ten30,tensio,-0.8117107,-1.006376,0.1946653,1.000000,-0.8117107,-1.006376,0.1946653,0.1304633,7.664992,
ten31,tensio,-0.8208955,-1.006376,0.1854805,1.000000,-0.8208955,-1.006376,0.1854805,0.1304633,7.664992,
ten32,tensio,-0.8369690,-1.006376,0.1694070,1.000000,-0.8369690,-1.006376,0.1694070,0.1304633,7.664992,
ten33,tensio,-0.8536165,-1.006376,0.1527595,1.000000,-0.8536165,-1.006376,0.1527595,0.1304633,7.664992,
ten34,tensio,-0.8668197,-1.006376,0.1395563,1.000000,-0.8668197,-1.006376,0.1395563,0.1304633,7.664992,
ten35,tensio,-0.8811711,-1.006376,0.1252049,1.000000,-0.8811711,-1.006376,0.1252049,0.1304633,7.664992,
ten36,tensio,-0.8932262,-1.006376,0.1131498,1.000000,-0.8932262,-1.006376,0.1131498,0.1304633,7.664992,
ten37,tensio,-0.9070034,-1.006376,9.9372556E-02,1.000000,-0.9070034,-1.006376,9.9372556E-02,0.1304633,7.664992,
ten38,tensio,-0.9196326,-1.006376,8.6743394E-02,1.000000,-0.9196326,-1.006376,8.6743394E-02,0.1304633,7.664992,
ten39,tensio,-0.9311137,-1.006376,7.5262338E-02,1.000000,-0.9311137,-1.006376,7.5262338E-02,0.1304633,7.664992,
ten40,tensio,-0.9408726,-1.006376,6.5503440E-02,1.000000,-0.9408726,-1.006376,6.5503440E-02,0.1304633,7.664992,
ten41,tensio,-0.9512055,-1.006376,5.5170489E-02,1.000000,-0.9512055,-1.006376,5.5170489E-02,0.1304633,7.664992,
ten42,tensio,-0.9580941,-1.006376,4.8281855E-02,1.000000,-0.9580941,-1.006376,4.8281855E-02,0.1304633,7.664992,
ten43,tensio,-0.9684271,-1.006376,3.7948905E-02,1.000000,-0.9684271,-1.006376,3.7948905E-02,0.1304633,7.664992,
ten44,tensio,-0.9730195,-1.006376,3.3356482E-02,1.000000,-0.9730195,-1.006376,3.3356482E-02,0.1304633,7.664992,
ten45,tensio,-0.9827784,-1.006376,2.3597584E-02,1.000000,-0.9827784,-1.006376,2.3597584E-02,0.1304633,7.664992,
ten46,tensio,-0.9890930,-1.006376,1.7283003E-02,1.000000,-0.9890930,-1.006376,1.7283003E-02,0.1304633,7.664992,
ten47,tensio,-0.9982778,-1.006376,8.0981584E-03,1.000000,-0.9982778,-1.006376,8.0981584E-03,0.1304633,7.664992,
ten48,tensio,-1.000574,-1.006376,5.8019472E-03,1.000000,-1.000574,-1.006376,5.8019472E-03,0.1304633,7.664992,
ten49,tensio,-1.010907,-1.006376,-4.5310034E-03,1.000000,-1.010907,-1.006376,-4.5310034E-03,0.1304633,7.664992,
ten50,tensio,-1.016073,-1.006376,-9.6974788E-03,1.000000,-1.016073,-1.006376,-9.6974788E-03,0.1304633,7.664992,
ten51,tensio,-1.020092,-1.006376,-1.3715848E-02,1.000000,-1.020092,-1.006376,-1.3715848E-02,0.1304633,7.664992,
ten52,tensio,-1.022388,-1.006376,-1.6012060E-02,1.000000,-1.022388,-1.006376,-1.6012060E-02,0.1304633,7.664992,
ten53,tensio,-1.028129,-1.006376,-2.1752588E-02,1.000000,-1.028129,-1.006376,-2.1752588E-02,0.1304633,7.664992,
ten54,tensio,-1.035017,-1.006376,-2.8641222E-02,1.000000,-1.035017,-1.006376,-2.8641222E-02,0.1304633,7.664992,
ten55,tensio,-1.039610,-1.006376,-3.3233644E-02,1.000000,-1.039610,-1.006376,-3.3233644E-02,0.1304633,7.664992,
ten56,tensio,-1.047072,-1.006376,-4.0696331E-02,1.000000,-1.047072,-1.006376,-4.0696331E-02,0.1304633,7.664992,
ten57,tensio,-1.053961,-1.006376,-4.7584964E-02,1.000000,-1.053961,-1.006376,-4.7584964E-02,0.1304633,7.664992,
ten58,tensio,-1.053961,-1.006376,-4.7584964E-02,1.000000,-1.053961,-1.006376,-4.7584964E-02,0.1304633,7.664992,
ten59,tensio,-1.054535,-1.006376,-4.8159017E-02,1.000000,-1.054535,-1.006376,-4.8159017E-02,0.1304633,7.664992,
ten60,tensio,-1.057979,-1.006376,-5.1603334E-02,1.000000,-1.057979,-1.006376,-5.1603334E-02,0.1304633,7.664992,
ten61,tensio,-1.059127,-1.006376,-5.2751440E-02,1.000000,-1.059127,-1.006376,-5.2751440E-02,0.1304633,7.664992,
ten62,tensio,-1.061424,-1.006376,-5.5047651E-02,1.000000,-1.061424,-1.006376,-5.5047651E-02,0.1304633,7.664992,
ten63,tensio,-1.063720,-1.006376,-5.7343862E-02,1.000000,-1.063720,-1.006376,-5.7343862E-02,0.1304633,7.664992,
ten64,tensio,-1.066016,-1.006376,-5.9640073E-02,1.000000,-1.066016,-1.006376,-5.9640073E-02,0.1304633,7.664992,
ten65,tensio,-1.069460,-1.006376,-6.3084390E-02,1.000000,-1.069460,-1.006376,-6.3084390E-02,0.1304633,7.664992,
ten66,tensio,-1.072905,-1.006376,-6.6528707E-02,1.000000,-1.072905,-1.006376,-6.6528707E-02,0.1304633,7.664992,
ten67,tensio,-1.076923,-1.006376,-7.0547077E-02,1.000000,-1.076923,-1.006376,-7.0547077E-02,0.1304633,7.664992,
ten68,tensio,-1.076923,-1.006376,-7.0547077E-02,1.000000,-1.076923,-1.006376,-7.0547077E-02,0.1304633,7.664992,
ten69,tensio,-1.080941,-1.006376,-7.4565447E-02,1.000000,-1.080941,-1.006376,-7.4565447E-02,0.1304633,7.664992,
ten70,tensio,-1.084960,-1.006376,-7.8583816E-02,1.000000,-1.084960,-1.006376,-7.8583816E-02,0.1304633,7.664992,
ten71,tensio,-1.084386,-1.006376,-7.8009763E-02,1.000000,-1.084386,-1.006376,-7.8009763E-02,0.1304633,7.664992,
ten72,tensio,-1.088404,-1.006376,-8.2028133E-02,1.000000,-1.088404,-1.006376,-8.2028133E-02,0.1304633,7.664992,
ten73,tensio,-1.090126,-1.006376,-8.3750292E-02,1.000000,-1.090126,-1.006376,-8.3750292E-02,0.1304633,7.664992,
ten74,tensio,-1.092997,-1.006376,-8.6620556E-02,1.000000,-1.092997,-1.006376,-8.6620556E-02,0.1304633,7.664992,
ten75,tensio,-1.094719,-1.006376,-8.8342714E-02,1.000000,-1.094719,-1.006376,-8.8342714E-02,0.1304633,7.664992,
ten76,tensio,-1.097589,-1.006376,-9.1212978E-02,1.000000,-1.097589,-1.006376,-9.1212978E-02,0.1304633,7.664992,
ten77,tensio,-1.101033,-1.006376,-9.4657295E-02,1.000000,-1.101033,-1.006376,-9.4657295E-02,0.1304633,7.664992,
ten78,tensio,-1.101607,-1.006376,-9.5231348E-02,1.000000,-1.101607,-1.006376,-9.5231348E-02,0.1304633,7.664992,
ten79,tensio,-1.105626,-1.006376,-9.9249718E-02,1.000000,-1.105626,-1.006376,-9.9249718E-02,0.1304633,7.664992,
ten80,tensio,-1.107348,-1.006376,-0.1009719,1.000000,-1.107348,-1.006376,-0.1009719,0.1304633,7.664992,
ten81,tensio,-1.109070,-1.006376,-0.1026940,1.000000,-1.109070,-1.006376,-0.1026940,0.1304633,7.664992,
ten82,tensio,-1.111366,-1.006376,-0.1049902,1.000000,-1.111366,-1.006376,-0.1049902,0.1304633,7.664992,
ten83,tensio,-1.113662,-1.006376,-0.1072865,1.000000,-1.113662,-1.006376,-0.1072865,0.1304633,7.664992,
ten84,tensio,-1.114237,-1.006376,-0.1078605,1.000000,-1.114237,-1.006376,-0.1078605,0.1304633,7.664992,
ten85,tensio,-1.116533,-1.006376,-0.1101567,1.000000,-1.116533,-1.006376,-0.1101567,0.1304633,7.664992,
ten86,tensio,-1.117107,-1.006376,-0.1107308,1.000000,-1.117107,-1.006376,-0.1107308,0.1304633,7.664992,
ten87,tensio,-1.121125,-1.006376,-0.1147491,1.000000,-1.121125,-1.006376,-0.1147491,0.1304633,7.664992,
ten88,tensio,-1.123995,-1.006376,-0.1176194,1.000000,-1.123995,-1.006376,-0.1176194,0.1304633,7.664992,
ten89,tensio,-1.125144,-1.006376,-0.1187675,1.000000,-1.125144,-1.006376,-0.1187675,0.1304633,7.664992,
ten90,tensio,-1.125718,-1.006376,-0.1193416,1.000000,-1.125718,-1.006376,-0.1193416,0.1304633,7.664992,
ten91,tensio,-1.130884,-1.006376,-0.1245080,1.000000,-1.130884,-1.006376,-0.1245080,0.1304633,7.664992,
ten92,tensio,-1.130310,-1.006376,-0.1239340,1.000000,-1.130310,-1.006376,-0.1239340,0.1304633,7.664992,
ten93,tensio,-1.128014,-1.006376,-0.1216378,1.000000,-1.128014,-1.006376,-0.1216378,0.1304633,7.664992,
ten94,tensio,-1.140069,-1.006376,-0.1336929,1.000000,-1.140069,-1.006376,-0.1336929,0.1304633,7.664992,
ten95,tensio,-1.129162,-1.006376,-0.1227859,1.000000,-1.129162,-1.006376,-0.1227859,0.1304633,7.664992,
ten96,tensio,-1.124569,-1.006376,-0.1181935,1.000000,-1.124569,-1.006376,-0.1181935,0.1304633,7.664992,
